시설일련번호,시설명,시설면적,경도,위도,상세주소,도로명주소,관리기관명,담당자,담당자연락처,상세시설명,최대수용인원수
394,행주초등학교 다목적실,309,126.8247147,37.60329882,경기도 고양시 덕양구 행주내동 175-0,경기도 고양시 덕양구 행주로17번길 70(행주내동),경기도 고양시 사회복지국 복지정책과,박서진,031-979-3045,다목적실,118
212,무원고등학교 체육관,600,126.83819773,37.61873918,경기도 고양시 덕양구 행신동 977,경기도 고양시 덕양구 화신로 65(행신동),경기도 고양시 사회복지국 복지정책과,김희정,031-930-0794,체육관,230
328,중리초등학교,890,127.42702112,36.36796533,대전광역시 대덕구 법동 284-4,대전광역시 대덕구 중리북로 20(법동),대전광역시 대덕구 공동체복지국 복지정책과,이영석,042-621-9442,강당,269
246,목암중학교 다목적강당,486,126.90602997,37.71416764,경기도 고양시 덕양구 고양동 723-0,경기도 고양시 덕양구 푸른마을로 65(고양동),경기도 고양시 사회복지국 복지정책과,이혜련,031-960-0690,다목적강당,186
248,고양일고등학교 강당,742,126.90120931,37.69968284,경기도 고양시 덕양구 고양동 248-17,경기도 고양시 덕양구 읍내로 13(고양동),경기도 고양시 사회복지국 복지정책과,박종훈,031-969-6657,강당,285
97,고양관산초등학교 강당,530,126.86641446,37.69202188,경기도 고양시 덕양구 관산동 995,경기도 고양시 덕양구 통일로726번길 130(관산동),경기도 고양시 사회복지국 복지정책과,김명희,031-969-8435,강당,203
444,내유초등학교 체육관,660,126.85172629,37.71548151,경기도 고양시 덕양구 내유동 431-7,경기도 고양시 덕양구 통일로 1132(내유동),경기도 고양시 사회복지국 복지정책과,허지용,031-962-7594,체육관,253
389,능곡초등학교 강당,1303,126.81613103,37.62441845,경기도 고양시 덕양구 토당동 278-2,경기도 고양시 덕양구 토당로67번길 66(토당동),경기도 고양시 사회복지국 복지정책과,진선이,031-972-0358,강당,501
335,대곡초등학교 다목적실,153,126.8127248,37.64122478,경기도 고양시 덕양구 대장동 226-2,경기도 고양시 덕양구 대주로 138-50 (대장동),경기도 고양시 사회복지국 복지정책과,,031-965-5492,다목적실,58
145,용정초등학교 강당,288,126.82952045,37.64031083,경기도 고양시 덕양구 화정동 918,경기도 고양시 덕양구 은빛로17번길 53(화정동),경기도 고양시 사회복지국 복지정책과,김은경,031-967-0363,강당,110
218,고양화수초등학교 별관교실,132,126.83269567,37.64509895,경기도 고양시 덕양구 화정동 860,경기도 고양시 덕양구 화수로 25(화정동),경기도 고양시 사회복지국 복지정책과,김미현,031-966-4038,별관교실,50
407,흥도초등학교 강당,595,126.86992784,37.62901285,경기도 고양시 덕양구 도내동 1100,경기도 고양시 덕양구 도래울1로 83(도내동),경기도 고양시 사회복지국 복지정책과,김주용,031-967-7934,강당,228
446,도래울초등학교 체육관,1048,126.87061086,37.63171043,경기도 고양시 덕양구 도내동 1012-0,경기도 고양시 덕양구 도래울3로 5(도내동),경기도 고양시 사회복지국 복지정책과,한송이,031-963-6896,체육관,403
467,고양국민체육센터,823,126.84363335,37.66269969,경기도 고양시 덕양구 성사동 551-0,경기도 고양시 덕양구 호국로 876(성사동),경기도 고양시 사회복지국 복지정책과,최연식,031-962-5200,체육센터,316
468,성사다목적체육관,912,126.84423575,37.66239461,경기도 고양시 덕양구 성사동 552-1,경기도 고양시 덕양구 호국로 876(성사동),경기도 고양시 사회복지국 복지정책과,최연식,031-962-5200,체육관,350
400,성사중학교 체육관,565,126.84293699,37.66361103,경기도 고양시 덕양구 성사동 549-4,경기도 고양시 덕양구 호국로 887(성사동),경기도 고양시 사회복지국 복지정책과,심현순,031-967-2536,체육관,217
466,고양어울림누리,2123,126.83362566,37.64909158,경기도 고양시 덕양구 화정동 188-65,경기도 고양시 덕양구 어울림로 33(성사동),경기도 고양시 사회복지국 복지정책과,전현진,031-960-0300,꽃우물수영장,816
173,목암초등학교 체육관,665,126.90448827,37.71414785,경기도 고양시 덕양구 고양동 722-0,경기도 고양시 덕양구 푸른마을로 63(고양동),경기도 고양시 사회복지국 복지정책과,오미화,031-962-4462,체육관,255
387,고양초등학교 다목적체육관,1014,126.89983983,37.70292944,경기도 고양시 덕양구 고양동 236,경기도 고양시 덕양구 혜음로13번길 22-7 (고양동),경기도 고양시 사회복지국 복지정책과,조후남,031-962-0323,체육관,390
243,백석초등학교 체육관,974,126.78918174,37.6518761,경기도 고양시 일산동구 백석동 1188,경기도 고양시 일산동구 강촌로 140(백석동),경기도 고양시 사회복지국 복지정책과,정선영,031-901-4231,체육관,374
230,정발고등학교 강당,680,126.78589399,37.66353123,경기도 고양시 일산동구 마두동 894,경기도 고양시 일산동구 정발산로 185(마두동),경기도 고양시 사회복지국 복지정책과,이종하,031-904-2327,강당,261
412,백마초등학교 체육관,1132,126.79103921,37.65763765,경기도 고양시 일산동구 마두동 718,경기도 고양시 일산동구 일산로 230(마두동),경기도 고양시 사회복지국 복지정책과,이선영,031-901-1678,체육관,435
402,원당중학교 실내체육실,137,126.82310569,37.66462989,경기도 고양시 덕양구 주교동 527-5,경기도 고양시 덕양구 마상로 1(주교동),경기도 고양시 사회복지국 복지정책과,이인영,031-960-1992,실내체육실,52
473,신원중학교 체육관,576,126.88808685,37.66748773,경기도 고양시 덕양구 신원동 605-0,경기도 고양시 덕양구 신원2로 6(신원동),경기도 고양시 사회복지국 복지정책과,한보라,02-381-0992,체육관,221
342,신원초등학교 체육관,652,126.88475198,37.66794661,경기도 고양시 덕양구 신원동 601,경기도 고양시 덕양구 신원3로 21(신원동),경기도 고양시 사회복지국 복지정책과,이연휘,02-371-0205,본관 3층체육관,250
443,삼송초등학교 강당,778,126.88244949,37.6540085,경기도 고양시 덕양구 원흥동 675,경기도 고양시 덕양구 세솔로 150(원흥동),경기도 고양시 사회복지국 복지정책과,정승일,031-966-2986,강당,299
425,풍산중학교 강당,611,126.79899165,37.66461378,경기도 고양시 일산동구 풍동 1288,경기도 고양시 일산동구 숲속마을1로 33(풍동),경기도 고양시 사회복지국 복지정책과,이정임,031-903-1113,강당,235
427,풍동고등학교,651,126.79544339,37.67164601,경기도 고양시 일산동구 풍동 1231,경기도 고양시 일산동구 숲속마을로 119(풍동),경기도 고양시 사회복지국 복지정책과,신아윤,031-926-6000,강당,250
424,풍동중학교 체육관,474,126.79965825,37.67059004,경기도 고양시 일산동구 풍동 1260,경기도 고양시 일산동구 숲속마을1로 101(풍동),경기도 고양시 사회복지국 복지정책과,유대환,070-4323-6971,체육관,182
450,풍산초등학교,768,126.79674347,37.66669979,경기도 고양시 일산동구 풍동 1284,경기도 고양시 일산동구 숲속마을로 51(풍동),경기도 고양시 사회복지국 복지정책과,곽애란,031-908-8475,체육관,295
449,풍산초등학교 시청각실,330,126.79674347,37.66669979,경기도 고양시 일산동구 풍동 1284,경기도 고양시 일산동구 숲속마을로 51(풍동),경기도 고양시 사회복지국 복지정책과,곽애란,031-908-8475,시청각실,126
451,풍산초등학교 다목적실,136,126.79674347,37.66669979,경기도 고양시 일산동구 풍동 1284,경기도 고양시 일산동구 숲속마을로 51(풍동),경기도 고양시 사회복지국 복지정책과,곽애란,031-908-8475,다목적실,52
410,다솜초등학교 다목적실,402,126.79657803,37.67240553,경기도 고양시 일산동구 풍동 1232,경기도 고양시 일산동구 숲속마을로 139(풍동),경기도 고양시 사회복지국 복지정책과,양시연,031-932-8559,다목적강당실,154
416,풍산초등학교 특별교실,66,126.79674347,37.66669979,경기도 고양시 일산동구 풍동 1284,경기도 고양시 일산동구 숲속마을로 51(풍동),경기도 고양시 사회복지국 복지정책과,곽애란,031-908-8475,특별교실,25
224,가람초등학교,324,126.84227956,37.62345193,경기도 고양시 덕양구 행신동 926,경기도 고양시 덕양구 행신로311번길 78(행신동),경기도 고양시 사회복지국 복지정책과,손정수,031-973-0324,다목적실,124
172,아람초등학교 체육관,612,126.85040071,37.61931409,경기도 고양시 덕양구 행신동 1069,경기도 고양시 덕양구 서정마을로 36(행신동),경기도 고양시 사회복지국 복지정책과,박정숙,031-979-5424,체육관,235
227,덕양중학교 급식식당,135,126.87166784,37.60466839,경기도 고양시 덕양구 화전동 274-3,경기도 고양시 덕양구 중앙로176번길 18-29 (화전동),경기도 고양시 사회복지국 복지정책과,김재은,02-3158-5352,급식식당,51
146,일산은행초등학교 체육관,12829,126.80649885,37.66911093,경기도 고양시 일산동구 식사동 916,경기도 고양시 일산동구 은행마을로 70(식사동),경기도 고양시 사회복지국 복지정책과,장정임,031-969-6734,체육관,4934
426,저현고등학교 체육관,835,126.81609293,37.67781101,경기도 고양시 일산동구 식사동 1552-0,경기도 고양시 일산동구 위시티3로 37(식사동),경기도 고양시 사회복지국 복지정책과,배상현,031-960-1800,체육관,321
421,저동중학교 다목적강당,687,126.77809012,37.67050054,경기도 고양시 일산동구 정발산동 1192,경기도 고양시 일산동구 무궁화로 159(정발산동),경기도 고양시 사회복지국 복지정책과,장유진,031-915-1901,다목적강당,264
233,저동고등학교 체육관,468,126.77935891,37.67096655,경기도 고양시 일산동구 정발산동 1208,경기도 고양시 일산동구 무궁화로 165(정발산동),경기도 고양시 사회복지국 복지정책과,임희정,031-917-0678,체육관,180
205,풍동초등학교 다목적강당,454,126.80255119,37.66933488,경기도 고양시 일산동구 풍동 1266,경기도 고양시 일산동구 숲속마을로 14-43 (풍동),경기도 고양시 사회복지국 복지정책과,김미선,031-932-8740,다목적강당,174
732,의성군 청소년센터,4577,128.70487384,36.35507321,경상북도 의성군 의성읍 상리리 637-0,경상북도 의성군 의성읍 충효로 68,경상북도 의성군 기획조정실 복지과,이경민,054-830-6165,의성군 청소년센터,1760
390,신능초등학교 다목적강당,132,126.83124623,37.62374297,경기도 고양시 덕양구 행신동 1005,경기도 고양시 덕양구 충장로123번길 37(행신동),경기도 고양시 사회복지국 복지정책과,원선미,031-973-0086,다목적강당,50
393,행신초등학교 체육관,622,126.83643944,37.62197662,경기도 고양시 덕양구 행신동 983-1,경기도 고양시 덕양구 중앙로 527(행신동),경기도 고양시 사회복지국 복지정책과,김인정,031-978-8364,체육관,239
156,행신중학교 체육관,859,126.83959139,37.61488622,경기도 고양시 덕양구 행신동 784,경기도 고양시 덕양구 화신로 22(행신동),경기도 고양시 사회복지국 복지정책과,정미경,031-970-2332,체육관,330
221,소만초등학교 체육관,880,126.83950554,37.61725621,경기도 고양시 덕양구 행신동 780,경기도 고양시 덕양구 화신로 48(행신동),경기도 고양시 사회복지국 복지정책과,안수진,031-970-2144,체육관,338
398,무원중학교 체력단련실,132,126.83058781,37.61735482,경기도 고양시 덕양구 행신동 695,경기도 고양시 덕양구 무원로 45(행신동),경기도 고양시 사회복지국 복지정책과,최영미,031-974-9995,체력단련실,50
139,백양고등학교,664,126.83835878,37.62934472,경기도 고양시 덕양구 행신동 897,경기도 고양시 덕양구 화신로 199(행신동),경기도 고양시 사회복지국 복지정책과,김규리,031-930-2211,다목적강당,255
469,장미란체육관,534,126.8401706,37.62930555,경기도 고양시 덕양구 행신동 901-0,경기도 고양시 덕양구 화신로 190(행신동),경기도 고양시 사회복지국 복지정책과,최연호,031-970-2175,체육관,205
